x_title,y_cat_id,cat_1,cat_2,cat_3
qualified teachers beststart waiuku,5051,education,early childhood,early childhood
qualified teacher beststart palm springs,5051,education,early childhood,early childhood
ece teacher,5051,education,early childhood,early childhood
childcare worker,5051,education,early childhood,early childhood
ece qualified part-time/permanent,5051,education,early childhood,early childhood
big kids coordinator - totaravale playcentre,5051,education,early childhood,early childhood
qualified relievers required in rotorua,5051,education,early childhood,early childhood
qualified teacher beststart montessori mosgiel,5051,education,early childhood,early childhood
ece certified teacher - herne bay,5051,education,early childhood,early childhood
team leader - educare pokeno,5051,education,early childhood,early childhood
ece certified teacher - albany,5051,education,early childhood,early childhood
qualified registered early childhood teacher,5051,education,early childhood,early childhood
qualified teacher beststart powells rd,5051,education,early childhood,early childhood
registered ece relievers,5051,education,early childhood,early childhood
qualified teacher beststart havelock north,5051,education,early childhood,early childhood
become an in-home educator with porse,5051,education,early childhood,early childhood
qualified ece teachers - centres are open,5051,education,early childhood,early childhood
head teacher beststart rongotai,5051,education,early childhood,early childhood
qualified nursery teacher,5051,education,early childhood,early childhood
ece certified teacher - tauriko,5051,education,early childhood,early childhood
passionate ece registered manager,5051,education,early childhood,early childhood
registered relievers,5051,education,early childhood,early childhood
early childhood registered teacher - whitby,5051,education,early childhood,early childhood
transition to school teacher - tawa,5051,education,early childhood,early childhood
experienced ece qualified certificatedteacher,5051,education,early childhood,early childhood
head teacher - toddlers - browns bay,5051,education,early childhood,early childhood
non qualified early childhood teacher,5051,education,early childhood,early childhood
certified ece teacher - fixed term - 12 months,5051,education,early childhood,early childhood
preschool teacher,5051,education,early childhood,early childhood
qualified teacher beststart faringdon east,5051,education,early childhood,early childhood
registered teacher - educare kensington park,5051,education,early childhood,early childhood
team leader - blenheim,5051,education,early childhood,early childhood
early childhood teacher - henderson,5051,education,early childhood,early childhood
ece qualified registered teacher preschool,5051,education,early childhood,early childhood
ece certified teacher - blenheim,5051,education,early childhood,early childhood
qualified teacher beststart faringdon,5051,education,early childhood,early childhood
ece head teacher our kids mataki way glen eden,5051,education,early childhood,early childhood
early childhood kaiako/teacher,5051,education,early childhood,early childhood
qualified registered ece teacher in wellington,5051,education,early childhood,early childhood
head teacher and qualified teacher,5051,education,early childhood,early childhood
qualified and registered ece teacher,5051,education,early childhood,early childhood
registered teacher - educare okara,5051,education,early childhood,early childhood
ece relievers - ashburton,5051,education,early childhood,early childhood
registered teacher - educare orewa,5051,education,early childhood,early childhood
ece certified teacher - invercargill,5051,education,early childhood,early childhood
qualified ece teacher pouako,5051,education,early childhood,early childhood
ece 3rd year teacher in training piccolini,5051,education,early childhood,early childhood
certificated ece teachers,5051,education,early childhood,early childhood
early childhood teachers,5051,education,early childhood,early childhood
head teacher beststart johnstones road kindy,5051,education,early childhood,early childhood
session facilitator - johnsonville playcentre,5051,education,early childhood,early childhood
qualified ece teacher pouako -2 positions,5051,education,early childhood,early childhood
qualified ece relief teaching - start now,5051,education,early childhood,early childhood
out of school hours care - oshc,5051,education,early childhood,early childhood
