x_title,cat,Tag
trade customer service - mico hornby,retail assistants,1
deli kitchen position,retail,1
deli kitchen position,retail assistants,1
"deli assistant - part time, stoke - nelson",retail,1
"deli assistant - part time, stoke - nelson",retail assistants,1
computer technician,retail,1
computer technician,retail assistants,1
delicatessen retail shop assistant,retail,1
delicatessen retail shop assistant,retail assistants,1
"pharmacy retail assistant, featherston - part-time",retail,1
"pharmacy retail assistant, featherston - part-time",retail assistants,1
bicycle retail assistant (dunedin),retail,1
bicycle retail assistant (dunedin),retail assistants,1
casual retail assistant - burnsco - mt maunganui,retail,1
casual retail assistant - burnsco - mt maunganui,retail assistants,1
bathroom consultant - taupo,retail,1
bathroom consultant - taupo,retail assistants,1
test team leader,executive & general management,1
manager justice services,executive & general management,1
general manager,executive & general management,1
business advisor / management consultant,executive & general management,1
project manager - financial strategy,executive & general management,1
cfo,executive & general management,1
national manager - provider assurance group,executive & general management,1
branch manager - paraparaumu,executive & general management,1
general manager oppg,executive & general management,1
change manager - quality assurance,executive & general management,1
senior policy project manager,executive & general management,1
facilities manager,executive & general management,1
service and compliance manager,executive & general management,1
nursery manager,executive & general management,1
contract manager - wellington region,executive & general management,1
chief data officer,executive & general management,1
service compliance manager,executive & general management,1
operations manager,executive & general management,1
"senior manager, commercial business",executive & general management,1
general manager marlborough stadium trust,executive & general management,1
chief operating officer,executive & general management,1
powerswitch manager,executive & general management,1
general manager - agri saas sector,executive & general management,1
business partnership manager,executive & general management,1
"general manager, wealth operations",executive & general management,1
project manager or senior project manager,executive & general management,1
rotorua lakes council cco director appointment,executive & general management,1
service branch manager,executive & general management,1
chief executive officer,executive & general management,1
business development director,executive & general management,1
automation tester,executive & general management,1
technical lead,executive & general management,1
warehouse assistant manager,executive & general management,1
manager: investigations,executive & general management,1
client services manager,executive & general management,1
regional leader - zone delivery,executive & general management,1
national director,executive & general management,1
release manager,executive & general management,1
group manager - dhb performance priorities,executive & general management,1
21/252 director strategy and operational services,executive & general management,1
policy manager,executive & general management,1
team leader - building compliance (inspections),executive & general management,1
business manager - north harbour region,executive & general management,1
group general manager,executive & general management,1
"group manager, analysis, research & evaluation",executive & general management,1
experienced general manager - construction,executive & general management,1
personal assistant,executive & general management,1
site foreman,executive & general management,1
retail manager,executive & general management,1
general manager - manufacturing business,executive & general management,1
"operations manager, rotorua",executive & general management,1
project manager,executive & general management,1
store manager - large format - albany! auckland,executive & general management,1
lab manager - expressions of interest,executive & general management,1
kaiwhakahaere matua - general manager,executive & general management,1
branch manager - invercargill,executive & general management,1
executive pastor,executive & general management,1
programme integration manager,executive & general management,1
parts person - service adviser,automotive,1
parts person - service adviser,"sales, operations & parts",1
car salesperson,automotive,1
car salesperson,"sales, operations & parts",1
retail assistant - levin,automotive,1
retail assistant - levin,"sales, operations & parts",1
service receptionist,automotive,1
service receptionist,"sales, operations & parts",1
parts interpreter,automotive,1
parts interpreter,"sales, operations & parts",1
customer service representative - mount maunganui,automotive,1
customer service representative - mount maunganui,"sales, operations & parts",1
sales representative-new plymouth,automotive,1
sales representative-new plymouth,"sales, operations & parts",1
retail assistant - greenlane,automotive,1
retail assistant - greenlane,"sales, operations & parts",1
senior sales / customer service person,automotive,1
senior sales / customer service person,"sales, operations & parts",1
junior automotive parts specialist,automotive,1
junior automotive parts specialist,"sales, operations & parts",1
automotive trade specialist new plymouth,automotive,1
automotive trade specialist new plymouth,"sales, operations & parts",1
new and used vehicle sales professional,automotive,1
new and used vehicle sales professional,"sales, operations & parts",1
retail assistant - timaru,automotive,1
retail assistant - timaru,"sales, operations & parts",1
warranty administrator - armstrong's peugeot citro,automotive,1
warranty administrator - armstrong's peugeot citro,"sales, operations & parts",1
mechanically & technically minded?,automotive,1
mechanically & technically minded?,"sales, operations & parts",1
factory foreman - auckland,automotive,1
factory foreman - auckland,"sales, operations & parts",1
retail assistant - kelston,automotive,1
retail assistant - kelston,"sales, operations & parts",1
vehicle sales person,automotive,1
vehicle sales person,"sales, operations & parts",1
part time retail assistant -te puke,automotive,1
part time retail assistant -te puke,"sales, operations & parts",1
automotive parts advisor - auckland,automotive,1
automotive parts advisor - auckland,"sales, operations & parts",1
sales – automotive parts experience!,automotive,1
sales – automotive parts experience!,"sales, operations & parts",1
"warranty administrator - new role, new site",automotive,1
"warranty administrator - new role, new site","sales, operations & parts",1
product optimisation specialist,automotive,1
product optimisation specialist,"sales, operations & parts",1
vehicle administrator / clerk - courtesy ford,automotive,1
vehicle administrator / clerk - courtesy ford,"sales, operations & parts",1
parts & service advisor - volvo & renault bop,automotive,1
parts & service advisor - volvo & renault bop,"sales, operations & parts",1
trade specialist/delivery driver - new plymouth,automotive,1
